Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2015-02-12,27.113496780395508,27.22919772827797,26.666082148815832,26.798170544104625,48590000
2015-02-13,27.369232177734375,27.43775978001016,27.142793308847736,27.187981443309504,47382000
2015-02-17,27.063838958740234,27.46060235325634,26.976938696039646,27.369233475412194,39174000
2015-02-18,26.94664764404297,27.18997027784278,26.792710574552597,27.004747218988076,31164000
2015-02-19,27.135345458984375,27.155705219104398,26.852297815082792,26.937709168269595,30834000
2015-02-20,26.904438018798828,27.191457975915547,26.72070576937386,27.191457975915547,38234000
2015-02-23,26.5667667388916,26.780294174503883,26.417794593978833,26.765397528297687,32906000
2015-02-24,26.748014450073242,26.785256061375286,26.368132966241944,26.395444744052366,28406000
2015-02-25,27.17904281616211,27.290275141426427,26.716233373446624,26.73758763098587,40836000
2015-02-26,27.772947311401367,27.81465943512534,27.06780973212664,27.10008832378225,54032000
2015-02-27,27.938804626464844,28.275979538044812,27.66072189317392,27.716338060975378,68328000
2015-03-02,28.554058074951172,28.602225915579183,27.96462335224334,28.15580580793087,50406000
2015-03-03,28.741270065307617,28.84356327471937,28.329608138992487,28.620104108254722,50526000
2015-03-04,28.718427658081055,28.882296454962862,28.429916890422014,28.650892656908546,37964000
2015-03-05,28.872364044189453,28.960256904052777,28.713460178966177,28.782484080940353,35918000
2015-03-06,28.44878578186035,28.939401428306724,28.407073658466544,28.90066901291012,37592000
2015-03-09,28.50837516784668,28.575411969928673,28.257604222919717,28.350463898945073,23478000
2015-03-10,27.800758361816406,28.292864865834257,27.799267560505086,28.229302174599894,40080000
2015-03-11,27.594179153442383,28.015770887159103,27.58027511261977,27.798271151026736,40524000
2015-03-12,27.866302490234375,27.89957179123368,27.586234569978952,27.73272330111134,35602000
2015-03-13,27.460603713989258,28.024713837444807,27.328019005796733,27.769970558816812,35428000
2015-03-16,27.8896427154541,27.994419326904687,27.377176505127935,27.655755526131646,36856000
2015-03-17,27.689525604248047,27.839986665974966,27.530621719973734,27.723291211586453,28892000
2015-03-18,28.114093780517578,28.131473831613082,27.485428444569784,27.695479858828897,35324000
2015-03-19,27.99044418334961,28.153816651179483,27.91347566212677,28.032652605034173,24660000
2015-03-20,28.05400848388672,28.160772201362132,28.03067091004493,28.141406940210782,44320000
2015-03-23,28.074865341186523,28.286903875238824,27.96015699508217,28.10614943557862,30234000
2015-03-24,28.67919921875,28.894711873262917,28.209934005033546,28.23228086963132,79156000
2015-03-25,28.155807495117188,28.804830732516294,28.155807495117188,28.68068696216241,53070000
2015-03-26,27.98895263671875,28.165238429473714,27.724279585040197,28.03910757573546,49842000
2015-03-27,27.68654441833496,28.010311586192582,27.655756626650117,27.89907735771011,34552000
2015-03-30,27.86481285095215,27.915464099401266,27.648803906595596,27.8206192152022,24788000
2015-03-31,27.54502296447754,27.92986755222109,27.543532163139908,27.70591206334696,34932000
2015-04-01,27.286304473876953,27.73371720753241,27.114489164368894,27.55147576118578,38902000
2015-04-02,26.880104064941406,27.21231213414091,26.836901141849996,27.18301514599991,47760000
2015-04-06,27.011201858520508,27.090157493697927,26.601527036318895,26.757451203166113,33718000
2015-04-07,27.0563907623291,27.319574957537966,26.993326270571075,27.06284648105767,27318000
2015-04-08,27.254024505615234,27.386114787443763,27.112996994295276,27.112996994295276,28386000
2015-04-09,27.213306427001953,27.28034512315058,26.911886128333816,27.272400497786144,32366000
2015-04-10,27.23912811279297,27.304179702621386,27.062347893301478,27.290275661698274,26104000
2015-04-13,27.244094848632812,27.47400973577461,27.127897596425445,27.16514110689396,29326000
2015-04-14,26.80413055419922,27.141305464980213,26.603514551024027,27.141305464980213,47206000
2015-04-15,26.86669921875,26.973462940873866,26.4361683197136,26.713754754949125,46962000
2015-04-16,26.989849090576172,27.07476224644108,26.720705490620833,26.733118730936337,31722000
2015-04-17,26.454540252685547,26.80512289968093,26.26882279213423,26.681475430560596,49234000
2015-04-20,27.03999900817871,27.103065384176972,26.484828123054463,26.504691578396958,38508000
2015-04-21,26.960054397583008,27.20089361665834,26.924797990901943,27.128393699781903,29128000
2015-04-22,27.270910263061523,27.36128653488088,26.880602593243484,26.96700655229811,31806000
2015-04-23,27.682071685791016,27.86630211879559,27.315599817423703,27.331987263708996,78184000
2015-04-24,28.486526489257812,29.034745420909633,28.222844107466766,28.80383793383585,92168000
2015-04-27,28.11210823059082,28.578888124580956,27.922416564887524,28.442331113936902,48062000
2015-04-28,28.02520751953125,28.197022828111074,27.855875616714787,28.02272411376789,37178000
2015-04-29,27.877229690551758,28.098205459951416,27.758549028899115,27.83353046014148,33622000
2015-04-30,27.25054931640625,27.863323522927168,27.14875241303415,27.73669635086005,47240000
2015-05-01,27.369232177734375,27.37221188578335,27.006234406590398,27.336953585773422,36572000
2015-05-04,27.45265769958496,27.643838277331124,27.18202328826946,27.360790625233157,35260000
2015-05-05,26.96601104736328,27.441233718193217,26.932739853326254,27.31957147108424,28528000
2015-05-06,26.570737838745117,27.010207824603842,26.42971032567519,26.94614883913076,39034000
2015-05-07,26.916353225708008,27.073271880651458,26.489796577324157,26.611456933848256,31844000
2015-05-08,27.259490966796875,27.450671551195285,27.213806526331812,27.25551865383692,28226000
2015-05-11,27.102073669433594,27.478975480283225,27.09313643960976,27.236645467635157,21858000
2015-05-12,26.751989364624023,26.96204078650385,26.5667663174552,26.95459056923534,35282000
2015-05-13,26.789730072021484,27.005739022942834,26.764403499885432,26.83839421848186,24238000
2015-05-14,27.271902084350586,27.2962360511174,26.939197694886442,27.012193912336173,31736000
2015-05-15,27.1373291015625,27.34142299328332,26.939196519982993,27.33099496267387,33440000
2015-05-18,27.146268844604492,27.229196789097575,26.926782000241474,27.004745027595437,26706000
2015-05-19,27.27587890625,27.480467234498395,27.168618877265537,27.212316214895363,47126000
2015-05-20,27.43627166748047,27.613051910013795,27.06830894305181,27.357316026437733,30840000
2015-05-21,27.649795532226562,27.68952244590564,27.27686793848251,27.321559769229722,34170000
2015-05-22,27.53607940673828,27.720806143003497,27.491387576627886,27.533099698826458,24266000
2015-05-26,27.172090530395508,27.476986817356487,26.962535423751092,27.43974331044814,37474000
2015-05-27,27.52267074584961,27.574314594595577,27.141798545275233,27.246078847276685,34844000
2015-05-28,27.519197463989258,27.597656796537755,27.351356359637943,27.499832202716814,23544000
2015-05-29,27.079233169555664,27.50728064864665,27.065329127848308,27.470533440869946,43446000
2015-06-01,27.27239990234375,27.33993300503416,26.992828276673528,27.24856413248727,33210000
2015-06-02,27.507776260375977,27.748119170383895,27.140309874684945,27.18400910221827,31842000
2015-06-03,27.574316024780273,27.70839151757192,27.41839186594561,27.564880598600258,26710000
2015-06-04,27.395549774169922,27.607588301826425,27.267929994592787,27.41988184685206,26866000
2015-06-05,27.28829002380371,27.47698908523956,27.181526305472275,27.410944887307913,24396000
2015-06-08,26.98786163330078,27.30517307202973,26.96154245755187,27.29226163530132,27336000
2015-06-09,26.92231559753418,27.055398498056796,26.757948601899027,26.984883787759244,30016000
2015-06-10,27.440738677978516,27.54899319947313,27.0688055565594,27.098102547345352,30316000
2015-06-11,27.313613891601562,27.55147337763879,27.27041096967103,27.534589629527822,25872000
2015-06-12,27.18599510192871,27.25452080706707,27.09462433793842,27.170103957757163,25468000
2015-06-15,26.964025497436523,27.016165651651242,26.77582463997818,26.950617758597947,27150000
2015-06-16,27.056886672973633,27.147262945297918,26.89301787838221,27.037521411351936,32526000
2015-06-17,27.142791748046875,27.23018830389584,26.90493225721984,27.08419587787595,24440000
2015-06-18,27.618511199951172,27.6716439575372,27.21231241424752,27.21231241424752,41192000
2015-06-19,27.6850528717041,27.70442002691917,27.423855793149702,27.635396122211944,59290000
2015-06-22,27.792314529418945,28.08678471623996,27.75407841331248,27.778908683806588,34752000
2015-06-23,27.976543426513672,28.05152674758106,27.666680307739384,27.797776096891308,31396000
2015-06-24,27.737194061279297,27.939300865701775,27.649797496971985,27.93135624011483,28924000
2015-06-25,27.70640754699707,27.964130530980714,27.682075472516757,27.823103001748734,26684000
2015-06-26,27.463581085205078,27.80820430985059,27.403496304068963,27.793803966012614,43676000
2015-06-29,26.877126693725586,27.356321730410468,26.826971745940263,27.150242613835125,37756000
2015-06-30,26.817039489746094,27.10803173823803,26.792209222109697,27.067808523179195,34510000
2015-07-01,26.978923797607422,27.103563864329512,26.803136181695944,26.996800151138782,30760000
2015-07-02,27.179540634155273,27.21231363426968,26.99233048281682,27.05043005431609,28124000
2015-07-06,27.094131469726562,27.24111841552198,26.919336438819,26.926784762433503,25614000
2015-07-07,27.31311798095703,27.361285823759275,26.807605676965665,27.184009295182587,33578000
2015-07-08,26.899471282958984,27.22621815670066,26.874642907715454,27.093137156139196,27662000
2015-07-09,27.045961380004883,27.256012802218052,27.044472473118958,27.244592166575252,29766000
2015-07-10,27.61503791809082,27.772949193911444,27.41094590052658,27.49585906059874,43436000
2015-07-13,28.39068603515625,28.446302199335634,27.743648035721357,27.78387125200831,41792000
2015-07-14,29.008922576904297,29.28352929245654,28.51185119602049,28.528238643396033,74832000
2015-07-15,28.997997283935547,29.232877076173445,28.811781635628737,28.987072950807846,41466000
2015-07-16,29.88289451599121,30.017962613430722,29.194640698074817,29.273100026964865,112642000
2015-07-17,34.74138641357422,34.90923131427558,33.66779355471481,33.76710706005272,257162000
2015-07-20,34.40470504760742,34.65100737053541,33.854999118739535,34.21303007338888,102436000
2015-07-21,34.52935028076172,35.03833671095354,33.973184822856965,34.009433834111874,75604000
2015-07-22,34.516937255859375,35.42219271935678,34.34412932824242,34.46330629487576,83100000
2015-07-23,33.50541305541992,34.56510570126897,33.349486981710164,34.35554866564665,76232000
2015-07-24,32.51424789428711,33.657364792696676,32.43529414732675,33.60671543362215,82622000
2015-07-27,32.68804931640625,33.1250340202171,32.354348530954475,32.35534113555465,58382000
2015-07-28,32.75707244873047,32.97755189891657,32.44671303297602,32.86135275779591,34364000
2015-07-29,32.84496307373047,32.939313547476424,32.418404521307934,32.88617889463804,36756000
2015-07-30,33.00040054321289,33.17370479475522,32.36130701853916,32.646840017970575,39606000
2015-07-31,32.649810791015625,33.02224209281428,32.634914145114415,33.00734544691307,34922000
2015-08-03,33.00833511352539,33.10516709183163,32.65775250949061,32.65775250949061,31348000
2015-08-04,32.837520599365234,33.17122143289146,32.79928637391427,32.98947247356137,26188000
2015-08-05,33.43389892578125,33.76262905593287,33.05103775689914,33.05947868315135,36448000
2015-08-06,33.27798080444336,33.50640490117635,32.81020638247692,33.46866698089444,40660000
2015-08-07,32.99195098876953,33.21093773520225,32.71784059331781,33.1602883837428,27544000
2015-08-10,32.92987823486328,33.350973650833105,32.78537471835912,33.12602370599667,34458000
2015-08-11,34.2785758972168,34.958885095515555,33.98162422252988,34.739398251493256,109880000
2015-08-12,34.336673736572266,34.561619881978714,33.792427193105084,34.48663657065435,58498000
2015-08-13,34.09037399291992,34.46379788223254,33.875357664631785,34.223951286199394,36354000
2015-08-14,34.23239517211914,34.37590610032731,33.911113301875275,33.96772207403173,27598000
2015-08-17,34.4677734375,34.499055635973,33.91905632282911,34.16635125114773,24680000
2015-08-18,34.20061492919922,34.5497048654418,34.03128113509334,34.316814070040046,27710000
2015-08-19,34.46430206298828,34.770191027899116,34.1047821321711,34.26914914657111,50194000
2015-08-20,33.74127960205078,34.569566399029604,33.532718996027384,34.21898757543321,57798000
2015-08-21,31.980926513671875,33.41404305862133,31.934743877056793,33.32217408772067,91880000
2015-08-24,30.693801879882812,31.169024582772078,29.45136971334161,29.824299210218552,129788000
2015-08-25,30.413734436035156,32.12840583620653,30.374007520780108,32.102090448703045,71430000
2015-08-26,32.761043548583984,32.89710614977157,31.302602415341504,31.934741895484446,87740000
2015-08-27,33.169227600097656,33.4681682812005,32.33200350693776,33.369347295142575,58974000
2015-08-28,32.75856018066406,33.12155414593678,32.46359372356286,33.05997856728276,38836000
2015-08-31,32.169124603271484,32.99294472468521,32.09613028147981,32.49289175674607,38936000
2015-09-01,31.262380599975586,32.00128378550056,31.03892144064405,31.47342462490066,51458000
2015-09-02,32.02462387084961,32.03207219436431,31.3160121180382,31.6814914268578,37630000
2015-09-03,31.63431739807129,32.33945312509356,31.473426415343194,32.17458982952882,34572000
2015-09-04,31.232585906982422,31.50768892316239,31.11042924157081,31.26933311420744,40478000
2015-09-08,31.973478317260742,32.03107969625064,31.428239060480312,31.830463685881515,39092000
2015-09-09,31.950138092041016,32.6428586437298,31.825494234398963,32.37073723452446,40978000
2015-09-10,32.33100891113281,32.520698669076545,31.865219760557604,31.974466876738582,27850000
2015-09-11,32.54056930541992,32.54106560779811,32.14877078066644,32.28781500648235,34892000
2015-09-14,32.4000358581543,32.571354871129046,32.252550722017766,32.55695452684959,29942000
2015-09-15,33.02572250366211,33.21342707568254,32.44323784246527,32.61058265325777,35546000
2015-09-16,33.048065185546875,33.174690465114395,32.88320189782105,33.04955409243345,26252000
2015-09-17,33.353458404541016,33.8659227368686,33.02224291614231,33.14589038419914,47752000
2015-09-18,32.819637298583984,33.26258136309159,32.77543987944079,33.02521629352374,72544000
2015-09-21,33.12056350708008,33.22087340019408,32.67464157335253,33.047569183303686,39094000
2015-09-22,32.436283111572266,32.7153603289232,32.03058061646289,32.64832163431363,54362000
2015-09-23,32.44075012207031,32.787854812606106,32.313624767166544,32.4213829692088,29160000
2015-09-24,32.52119445800781,32.61355971846178,31.88856061810192,32.226231795255394,38692000
2015-09-25,31.788251876831055,32.703440855901924,31.763919805189836,32.703440855901924,48480000
2015-09-28,30.99869728088379,31.922329076123965,30.6803932480172,31.733628131445876,47646000
2015-09-29,30.917259216308594,31.516623756348704,30.689827758071907,31.060768235353365,42130000
2015-09-30,31.699861526489258,31.74653856462459,31.242018902967672,31.375099891448645,52954000
2015-10-01,31.880117416381836,31.971490076652998,31.339845022707845,31.678508820464682,42506000
2015-10-02,32.62448501586914,32.62498131817348,31.458030635111264,31.681986102803837,48788000
2015-10-05,33.35395431518555,33.42099301119234,32.568868484159424,32.853408821180615,37960000
2015-10-06,33.35197067260742,33.707516352159246,32.92690099372204,33.2382530352037,42774000
2015-10-07,33.27052688598633,33.70453373336541,32.680097692398924,33.63799134601792,44354000
2015-10-08,33.12155532836914,33.36438353576009,32.500340194675374,33.24321758320876,39308000
2015-10-09,33.33210754394531,33.473629478488974,32.89114860925369,33.14589187999966,32124000
2015-10-12,33.58982849121094,33.66679702582275,33.13347660911473,33.23030860242756,26684000
2015-10-13,33.92451858520508,34.18720645502331,33.42496192964799,33.482070788549294,42446000
2015-10-14,33.78746795654297,34.26566852463642,33.71248462840916,33.952331260255114,31292000
2015-10-15,34.41364669799805,34.47025546832947,33.98510292500659,34.02780765390338,47156000
2015-10-16,34.527854919433594,34.572548643593045,34.21898821130241,34.53182912615083,36316000
2015-10-19,34.757774353027344,34.77217469706303,34.373424207691755,34.462311572007806,30172000
2015-10-20,33.76710891723633,34.66094566870785,33.45327155522896,34.6554825542433,52434000
2015-10-21,33.35990905761719,34.010421103194254,33.305285503866955,33.92650056365192,31952000
2015-10-22,33.82371520996094,34.16684953993885,33.35494819936342,33.54066755754482,88632000
2015-10-23,35.72013854980469,37.36727894080036,35.65111463628902,37.24611297109522,126726000
2015-10-26,36.305599212646484,36.4957890861961,35.75440053726684,35.75440053726684,48776000
2015-10-27,36.3900146484375,36.5459407120506,35.958989348798,36.07965521672028,38778000
2015-10-28,36.59361267089844,36.615957640980405,36.114415732814784,36.39895608174765,39604000
2015-10-29,36.98739242553711,37.083728105229405,36.50621032934241,36.57920843679526,36520000
2015-10-30,36.61695098876953,37.059895135111354,36.574246257017116,37.02265351755225,39984000
2015-11-02,37.13090515136719,37.15275381787182,36.32198166843507,36.47492991110171,39914000
2015-11-03,37.184539794921875,37.327550640249896,36.80416004254761,37.01619858740611,36306000
2015-11-04,37.506813049316406,37.734740838670014,37.20340563250207,37.23816573800587,41840000
2015-11-05,37.77297592163086,38.05503095096005,37.614072053275954,37.68061065661661,45486000
2015-11-06,37.81916046142578,37.8896732751724,37.492907992277374,37.70941703375555,33544000
2015-11-09,37.47999572753906,37.90357648011128,37.19893708337894,37.666211381136215,35538000
2015-11-10,37.653297424316406,37.76949656024676,37.16417449241696,37.41593612979362,29798000
2015-11-11,38.00040817260742,38.19059424311937,37.727290367364276,37.857889853872,41866000
2015-11-12,37.56739044189453,38.02771646161137,37.534119248311164,37.748639265877884,35452000
2015-11-13,36.75003433227539,37.507804611191006,36.720237250838146,37.44374751609361,48188000
2015-11-16,37.26398849487305,37.32804559154807,36.46499858457742,36.756987258450174,50704000
2015-11-17,37.04350280761719,37.48893217272686,36.9476634355798,37.36578102328435,38864000
2015-11-18,37.74020004272461,37.79432729895138,37.11352181536831,37.22177632782186,36266000
2015-11-19,37.736724853515625,37.90009543352721,37.602151170184804,37.72877644024944,28078000
2015-11-20,38.58388137817383,38.69908791569414,37.943302872566626,38.20152024169327,55478000
2015-11-23,38.56898498535156,38.87686289429376,38.410577415934334,38.607222993534094,34648000
2015-11-24,38.21790313720703,38.53372564741837,37.64584848485511,38.383262714750686,47880000
2015-11-25,38.19953536987305,38.38525472025149,38.063969071458246,38.32020123367741,23612000
2015-11-27,38.33409881591797,38.43490499372376,38.08730022749332,38.194562122639056,14434000
2015-11-30,37.88123321533203,38.48605904858586,37.79532366229333,38.32914037786306,33586000
2015-12-01,38.92105484008789,38.98114151237987,38.035166646180095,38.08432709130372,40398000
2015-12-02,38.626094818115234,39.3808872805973,38.555578216093544,38.99355932033892,46876000
2015-12-03,38.14690017700195,38.95532364576941,37.861371001347024,38.76066704935789,41950000
2015-12-04,38.693626403808594,38.85302658337062,38.01332095522766,38.22188158376048,49800000
2015-12-07,38.38475799560547,38.78251207942652,38.07340218474456,38.73583314405524,36626000
2015-12-08,38.49151611328125,38.66581291500721,37.86483792209105,37.96315880628859,31082000
2015-12-09,37.866329193115234,38.538693752678945,37.34293866444746,38.290902529171774,46550000
2015-12-10,37.74169158935547,38.041128577500004,37.49141883815251,37.91797741112696,32458000
2015-12-11,37.26398849487305,37.61258594201988,37.17609373246114,37.19347567944157,43184000
2015-12-14,37.8658332824707,37.9457834123347,36.5608348517944,37.30569743684393,53864000
2015-12-15,37.744178771972656,38.472155790061144,37.640394756102246,38.12653993871434,49386000
2015-12-16,38.56351852416992,38.80733931868054,37.59321352292232,38.06595089009348,53120000
2015-12-17,38.22783660888672,38.811806301698496,38.20151743504499,38.79045393898482,36510000
2015-12-18,37.583282470703125,38.44186269528773,37.570371034114835,38.09872838682591,67794000
2015-12-21,37.7794303894043,38.05502969133449,37.44920752935699,37.891159016983146,34848000
2015-12-22,38.09376525878906,38.2531654452746,37.79929885448739,37.951747019719875,36338000
2015-12-23,38.16228485107422,38.33062602136075,37.623005120614074,38.27053935437726,30594000
2015-12-24,38.02970886230469,38.196557375456976,37.95770713677201,38.16278987323794,10412000
2015-12-28,38.84408950805664,38.872890196602114,38.12356083783545,38.23628208044181,31156000
2015-12-29,39.42607879638672,39.660958608361646,39.0407360308401,39.07996285751217,38430000
2015-12-30,39.244327545166016,39.550220246155554,39.090390484359155,39.42607647748753,28566000
2015-12-31,38.63404083251953,39.14650518710918,38.59977702917716,39.12117861420518,32752000
2016-01-04,37.71189880371094,37.84895401366024,37.12097323352485,37.84895401366024,67382000
2016-01-05,37.8156852722168,38.196557542828174,37.523700372920864,37.943306957926964,45216000
2016-01-06,37.7064323425293,38.024240069232874,37.143814997008135,37.261503040571064,48206000
2016-01-07,36.79621505737305,37.506813921717686,36.51217479028283,37.068836582182584,63132000
2016-01-08,36.295169830322266,37.24908934965582,36.196348846314635,37.13388281297863,47506000
2016-01-11,36.40242385864258,36.502237436000925,35.731552050722534,36.34680769999912,50896000
2016-01-12,37.01172637939453,37.160700423103876,36.569278546257976,36.78379859297366,46816000
2016-01-13,35.732051849365234,37.392103421709855,35.593507741433065,37.210354495301424,51728000
2016-01-14,36.319007873535156,36.74109597017114,35.00854615486923,35.973888314756806,55558000
2016-01-15,35.281166076660156,35.95998263217223,34.83524033348484,35.2563358062272,76676000
2016-01-19,35.70771789550781,36.019073700317456,35.24938084392699,35.76085254820308,48724000
2016-01-20,35.68190002441406,36.098524967082625,34.15344048699709,35.053232766036366,82440000
2016-01-21,36.084617614746094,36.63084939004275,35.311946989286064,35.76184308752681,51938000
2016-01-22,37.01768493652344,37.17162578840112,36.77138639294013,36.845869624498604,47146000
2016-01-25,36.42974090576172,37.36528969337714,36.37412473907267,36.93724221536653,45340000
2016-01-26,36.43818283081055,36.71974157666362,36.099519009790704,36.50869943427893,30940000
2016-01-27,35.63323211669922,36.54245783197761,35.42814563196154,36.54245783197761,42428000
2016-01-28,37.15871047973633,37.300728695773635,36.27977055325116,36.65667233536329,62104000
2016-01-29,37.80674362182617,37.99345557342639,36.955115415583435,37.19148790452058,75808000
2016-02-01,38.274513244628906,38.61317700275964,37.80822783156208,38.298843419419605,111522000
2016-02-02,38.778045654296875,40.239962787855916,38.76264891744155,39.75083603873114,135846000
2016-02-03,37.212337493896484,39.30043239901963,36.560829091482454,39.0446965881969,131114000
2016-02-04,36.251468658447266,37.00676118127015,35.88251526421454,36.97448258969782,104922000
2016-02-05,34.94696807861328,36.087103297267916,34.76720813944007,36.026524106840924,109556000
2016-02-08,34.96683120727539,34.984709455989055,33.86691542897637,34.148474167671374,89410000
2016-02-09,34.8109016418457,35.80107389378938,34.189190246409325,34.410165984435785,84300000
2016-02-10,35.100406646728516,35.91330052924105,35.027908628245726,35.34571636123315,60314000
2016-02-11,35.076080322265625,35.37203942176196,34.32277672765416,34.57851260668745,65004000
2016-02-12,35.10239791870117,35.554775581526435,34.83871363706843,35.36657471407834,46538000
2016-02-16,35.63621520996094,35.896421591127094,35.26576909670817,35.6863682642383,43444000
2016-02-17,36.34780502319336,36.43669238582909,35.58506795175862,36.1010063928899,49154000
2016-02-18,35.629756927490234,36.54792373030287,35.53242863985796,36.44662502439739,47276000
2016-02-19,35.85818099975586,35.953524078248456,35.41175898946036,35.54980679579086,34918000
2016-02-22,36.20280838012695,36.490822857890834,35.9247275263232,36.22564965352726,37516000
2016-02-23,35.618831634521484,36.29467034055154,35.53838898814118,36.056316426626495,41332000
2016-02-24,35.798095703125,35.81398874252974,34.860565498067686,35.28712027913558,37092000
2016-02-25,36.20628356933594,36.22564693632756,35.41722352300207,35.89890195761651,36146000
2016-02-26,35.99474334716797,36.55587185592188,35.849743506403016,36.42875026479949,42474000
2016-02-29,35.6153564453125,36.279772601353756,35.596485592887156,35.80306099930034,45068000
2016-03-01,36.854312896728516,36.862257521878966,35.68586956028292,35.817957951255984,60112000
2016-03-02,36.720726013183594,36.901478519663755,36.41135925204009,36.88906717589454,36292000
2016-03-03,36.32893371582031,36.79621179454385,36.231605426776234,36.72073217202049,40534000
2016-03-04,36.26090621948242,36.49826752612542,36.03247835408734,36.48833769172729,48516000
2016-03-07,35.395870208740234,36.11143582064336,35.015494282859706,36.009140720248936,61690000
2016-03-08,35.43212127685547,35.86513557924034,34.95888754375082,35.17688170761822,52530000
2016-03-09,36.02204895019531,36.0632647680584,35.388915037719286,35.51355509580164,39544000
2016-03-10,36.35774230957031,36.57474388104896,35.91678335661206,36.14024064717656,44616000
2016-03-11,36.9883918762207,36.98988078329663,36.58268932372162,36.74407851590275,35380000
2016-03-14,37.255043029785156,37.45466638765448,36.92829432274226,36.993347798249914,32824000
2016-03-15,37.27143096923828,37.3925969110623,36.887577174614194,37.0454884253542,29832000
2016-03-16,37.60860824584961,37.690047281949795,37.06932846567449,37.195953740310536,29306000
2016-03-17,37.664222717285156,38.0048717032354,37.60860655631369,37.62300689881046,44564000
2016-03-18,37.51177978515625,37.84597309963973,37.3335087485166,37.8206503154744,56222000
2016-03-21,37.84696578979492,37.905559766692214,37.30619331634567,37.437289099520186,28774000
2016-03-22,37.7421875,37.98799352788817,37.634433071967216,37.66224115514564,22096000
2016-03-23,37.61853790283203,38.00735853158211,37.5425619806947,37.906056039210014,24678000
2016-03-24,37.48347854614258,37.61854477206848,37.26796587435791,37.30272598271028,31116000
2016-03-28,37.40601348876953,37.65529366274966,37.34443789881696,37.54952064263733,21676000
2016-03-29,38.03218460083008,38.09624547913695,37.15821524882239,37.42586613709167,40062000
2016-03-30,38.15384292602539,38.599272271907495,38.116105014666125,38.14738720863193,40396000
2016-03-31,37.88371276855469,38.19059428449691,37.65280338958673,38.15384897175002,32554000
2016-04-01,38.21989440917969,38.238265170955394,37.501347199465684,37.5986792763433,31674000
2016-04-04,37.993953704833984,38.35744779120675,37.82859410935832,38.21194786534145,26924000
2016-04-05,37.668697357177734,37.882224795343646,37.52121222312474,37.64684868990954,24478000
2016-04-06,38.140445709228516,38.15782765733349,37.55597580991502,37.6324480467282,25312000
2016-04-07,37.74566650390625,38.2044998897123,37.61556331422773,38.00388388543035,25498000
2016-04-08,37.71338653564453,38.09376246735049,37.52965618252044,38.031194280657886,23434000
2016-04-11,37.61754608154297,38.09823189233652,37.607616247292036,38.010337136662486,31774000
2016-04-12,37.954227447509766,37.9840207410099,37.32109344066061,37.66174626089941,27388000
2016-04-13,38.33112335205078,38.521805704956755,37.967629315580936,38.25166953024823,35426000
2016-04-14,38.50393295288086,38.71348616603375,38.39617474414302,38.50244404608362,26992000
